translated_text,class
"Katika kipindi cha miaka 10 Machi, wakati wa majira ya baridi kali, Dakt. Conspelated Press Katibu wa Habari wa Uingereza na Marekani alisema kwamba anapaswa kuwa katika hatari kubwa ya uhai au mali. Akifanya kazi kwa Trump na kurudia makosa yake ya kila siku, anaweza kusema kuwa hana hatia.",0
Donald Trump anakabiliwa na dharuba kali kwa ajili ya mashambulizi yake dhidi ya wanariadha weusi wanaochagua kupinga ubaguzi wa rangi na ukatili wa polisi kwa kuchukua goti wakati wa wimbo wa taifa kabla ya michezo.,0
Mimi si mtu ambaye ametafuta umaarufu. Hii ni sentensi ya kwanza kutoka kwenye tamko la Jared Kushner alitoa asubuhi ya Jumatatu kabla ya ushahidi wake mbele ya Kamati ya Ujasusi.,0
"Katika siku za tatu za utawala wa Marekani, wakati wa majaribio ya moja kwa moja dhidi ya serikali ya Marekani, na wakati huo serikali ya Marekani imejaribu kuondoa watu kutoka katika maeneo ya Mashariki ya Kati, lakini si kama bunduki inayolenga upande wa kulia wa Trump aina hii.",0
"Katika kipindi cha miaka mitatu iliyopita, serikali ya Marekani ilikubali kwamba serikali ya Marekani ilikuwa na akili nyingi sana hivi kwamba ilikubali kuwa serikali ya Marekani ilikuwa na uwezo mkubwa wa akili, na wakati wowote ule, wawakilishi kutoka katika nchi zote duniani walikuwa na wasiwasi kuhusu serikali ya Marekani na vikundi vingine vya magaidi, na kwa siri ili kuhakikisha kwamba Marekani na washirika wake walikuwa na akili ya kisasa. Kama vile New York Times and Prested Infolitive wameripoti, Rais Trump alikuwa na vyanzo vya habari kutoka Israeli.",0
"Baada ya zaidi ya miaka miwili, ofisa wa polisi wa Cleveland ambaye alifyatua risasi akiwa na umri wa miaka 12 Tamir Rice hatimaye amerushwa risasi. Lakini sababu ya kupigwa risasi kwake ilikuwa hasira zaidi.",0
"Leo, serikali ya Democrates iliweza kushinda kabisa Bunge la Marekani, lakini chama cha GOP ni kikubwa au ni salama.",0
"Wakati Donald Trump alipokuwa akipiga kampeni alisema jambo lenye kuvunja moyo, jambo ambalo lilipuuzwa na wengi wakati wote wa ghasia: kwamba ili kushughulika na ugaidi, lazima uchinje familia zao.",0
"Katika hali ya kutokuwa na habari (kwa sababu Donald Trump ni), Rais mteule alipoteza kura maarufu kwa karibu kura milioni tatu, naye ni wa miaka 27 kwenye orodha ya kura za uchaguzi zilizopokewa na mtu binafsi.",0
"Wakati Donald Trump na mavazi yake ya kahawia yameanza kuharibu nchi hiyo, Rais Obama anatumia wakati na nguvu zake kufanya nchi iwe bora.",0
"Akiwa amekabiliwa na wasiwasi, Jeff Sesssions alifutilia mbali ushahidi wake wa umma na kamati ya Seneti juma hili baada ya kukubali kufanya hivyo.",0
"Wenye mamlaka wa Marekani wameomba Kamati ya Usimamizi wa Dawa za Kulevya kwa juma moja ili kuanzisha uchunguzi wa kampuni ya dawa za kulevya iitwayo Democrans Maggi Hassan, Sherrod Brown, Bob Casey na Richard Bmental katika barua ya Judick Rabner, kwa mujibu wa barua iliyochukuliwa na Reuters.",1
"Akitoa maoni yake, R-Carrollton, amerudi tena, wakati huu akileta hoja mbili dhidi ya mabao ya bunge kwa ajili ya kipindi maalumu cha kutunga sheria ambacho kitafanyika mwezi ujao huko Texas. Katika kipindi cha kawaida, Simmon alikuwa akianzisha kesi ya kupinga utawala.",0
"Donald Trump anataka sana kuboresha picha yake iliyovunjwa hivi kwamba anajaribu kuiboresha kwa kujishikiza kwa Ronald Reagan. Kabla hajaingia usiku siku ya Jumatatu, Trump aliandika picha yake akitikisa mkono na rais wa zamani wa Jamhuri katika jitihada ya Republican ya kudokeza kwamba mchomaji alikuwa akipitishwa kwa Nancy na Ronald Reagan.",0
BEIGY (Watangazaji) - Shirika la Marekani lilisema siku ya Jumamosi ilikuwa ikiwasiliana moja kwa moja na Korea Kaskazini katika programu zake za nyuklia na makombora lakini Pyongyang hakuonyesha upendezi katika mazungumzo.,1
"Donald Trump ameendeleza nadharia ya kwamba mwaka huu uchaguzi utafanyiwa mzaha, lakini hakuna upasuaji kama huo kutoka Democrates. Lakini barua pepe mpya zilizovuja kutoka North Republican Republicans zinaonyesha kwamba ni chama cha Trump ambacho kimekamatwa katika mpango wa kupunguza uchaguzi wao.",0
"ASEHINGTON (Routers) - Mahakama Kuu Zaidi iliwagawia raia wa Republicans ushindi wa Texas kwa kuweka sheria zilizohusu wilaya za uchaguzi zilizochorwa na watunga sheria wa serikali waliobaguliwa dhidi ya wapiga kura wadogo. Katika kura 5-4, mahakama ya maoni ya chini katika majimbo ya Jamhuri ya Marekani, na mahakama ya jimbo la Texas ilikataa kutoa sheria katika wilaya mbili.",1
"Siku ya Ijumaa, Donald Trump alishambulia NFL wachezaji kama vile Colin Kaepsonick katika mkutano wa kiongozi wa Seneti wa Alabama, wakati rais asiyelipwa alipopiga simu kwa wamiliki wa bunduki kwa ajili ya kuchukua goti badala ya kusimama wakati wa wimbo wa taifa.",0
"MYHINGTON (Watangazaji wa serikali) - Seneta wa Jamhuri ya Marekani Jeff Fuke siku ya Alhamisi alieleza wasiwasi wake kuhusu mapendekezo ya sasa ya kodi ya Republican kuhusu deni la kitaifa. Katika taarifa, Flake hakusema jinsi anaweza kupiga kura kwa muda mrefu kwa ajili ya pendekezo hilo kuzindua siku ya Alhamisi mapema.",1
"Bila shaka, acheni hoja zote na kucheka kwa wafuasi wa SAD Trump ambao sasa wanatambua kwamba walikuwa wameungana kabisa.Popely Trump alitoa ahadi nyingi kwenye kampeni hiyo lakini tangu usiku wa uchaguzi yeye amejiondoa kutoka kwa wengi wao au kuzivunja kabisa.",0
"Donald Trump na kampeni yake ya kisiasa imekuwa, kwa mwaka uliopita, sufuri katika Marekani kwa ajili ya utendaji wa ki-Semitic kutoka kwa washtaki weupe, neoni-Nazis na wengine ambao wanawachukia Wayahudi na makabila madogo. Mfano wa hivi karibuni unatoka kwenye mkutano wa Trump huko Phoeniz, Arizona, ambapo mwanamume mmoja alikamatwa kwenye video yenye ghasia ya JAWH na waandishi wa habari akiwa ameketi kwenye sehemu ya maandamano ya Trump sGyu kuimba ""Y-Aw-Afred"" na mwandishi wa habari.",0
"Zaidi ya kundi moja kubwa la uuzaji limeamua kuacha Ivanka Trump mitindo ya mavazi, na wakati huo wanataja siasa hususa kwa kufanya hivyo, wengi wanaamini kuwa mauzo yalichochewa na siasa, ambayo kwa upande mwingine, ilisukuma minyororo ya kumshusha. Hata hivyo, iliwabidi kutoa taarifa kuhusu jambo hili mpaka hivi karibuni.",0
"Ingawa makanisa mengi yanatetea makasisi ambao wamebaka au kuwatenda vibaya watoto katika makutaniko yao, kanisa moja huko Pennsylvania linawaonyesha jinsi vijana walivyotendewa vibaya.",0
"Katika miaka minne iliyopita, wengi walilalamika juu ya uhakika wa kwamba Mitt Romney wakati mmoja alichukua likizo na mbwa wake wakiwa wamefungwa minyororo hadi juu ya gari lake.",0
"Donald Trump ni mtu wa zamani anayepiga kelele kwenye televisheni yake. Ni yeye tu anayefanya hivyo katika Ikulu ya Marekani kila mara wakati ambapo matangazo ya habari yalithibitishwa Ijumaa asubuhi, yuko chini ya uchunguzi wa kuzuia haki na pia kuwa na wasiwasi na kuwa na hasira katika uchaguzi wa mwaka 2016.",0
"Daryush Valizadeh ni mtetezi wa masuala ya ngono na utovu wa adabu ambao hushawishi kufanya ubakaji kwenye mali ya kibinafsi, na ni mshabiki wa Donald Trump.",0
"Mwandishi wa habari wa Shirika la Upelelezi Carl Bernstein anaona kuwa ni kweli kupitia Donald Trump shangshit. Katika majibu ya Mkurugenzi wa zamani wa FBI James Comey sefson opense kwamba Trump alimfukuza kwa sababu tu angepunguza uchunguzi wa serikali, Trump alituhumiwa kwa kosa la kwamba yeye ndiye aliyejichukulia kuwa ni mdhogo wa kwanza katika mashindano hayo, lakini sasa yeye ndiye aliyejichukulia kuwa ni mwenye hatia kwa ajili ya maisha yake mwenyewe.",0
"Katika twiti nyingine inayoonyesha kwamba yuko tayari kufutilia mbali jamii ya binadamu, Trump alitoa wito wa kupanua uwezo wake wa nyuklia kwa sababu anafikiri tu ulimwengu huu ni mbaya kama ilivyo kawaida.",0
"ASANGHAI (Watangazaji) - China ilisema siku ya Jumamosi itapiga marufuku uuzaji wa bidhaa fulani za petroli hadi Korea Kaskazini, pamoja na kuingiza bidhaa za nguo kutoka Kaskazini, ili kutii azimio la Baraza la Usalama la Umoja wa Mataifa. Wizara ya Biashara ilisema katika taarifa kwenye tovuti yake kwamba China ingeweka mipaka ya bidhaa za petroli zilizosafishwa kutoka Oct. 1, na kupiga marufuku usafirishaji nje ya nchi za nyumba za wa gesi ya asili mara moja.",1
"Zaidi ya watu milioni 143 walikuwa na maoni ya moja kwa moja juu ya idadi ya watu, majina, tarehe za kuzaliwa, na hata idadi ya watu katika mahakama ya chini ya Marekani.",0
"Kwa kipindi cha mwaka uliopita na nusu, watazamaji wamejiuliza kile ambacho Donald Trump angehitaji kusema au kufanya ili kulegeza uhakika wa wafuasi wake walio sugu. Yeye amedumu na karibu mashindano yote, na wakati hakuna cha kutosha kwa yeye kushinda uchaguzi, bado wanaandaa nafasi ya kuunga mkono kampeni yake.",0
Donald Trump alifunguliwa tena na Arnold Schwarzenegger kwa kusema juu yake kwenye mtandao wa Twita.,0
"Siku ya Alhamisi, Makamu wa Rais Joe Biden alijiunga na afisa Jimmy Fallon katika kipindi cha Jumatatu cha usiku kwa mara ya kwanza kabisa, naye hakuvunjika moyo.",0
"Wiki hii iliyokuwa wazi kwa ajili ya Jumamosi Usiku Ive ilikuwa na muhtasari wa kipindi cha asubuhi, Joe wa Morning. Mchoro huo ulimwonyesha Alex Moffat kama mwenyeji wa kipindi cha John Scarborough na Kate McKinnon kama Mika Bika Brzezinski. Mchoro huo pia una Alec Baldwin kama Rais Donald Trump, anayeingia katika maonyesho kama John Miller, msemaji kwa ajili ya Nyumba Nyennon siku hiyo, Trump alijulikana kwa ajili ya kuwaita waandishi wa New York na kujisingizia kuwa rais wake kupitia mafanikio yake ya kibiashara.",0
"Katika siku ya Jumatatu, Trump alishtaki vyombo vya habari vya kijeshi dhidi ya mashambulizi ya kigaidi kwa kuwa alikuwa akipinga kupigwa marufuku kwa Waislamu.",0
"Shirika la habari la CNN liitwalo Jake Tapper lilitumia silaha dhidi ya Kellyanne Conway Jumapili hii. Shirika la ujasusi limethibitisha kwamba Vladimir Putin aliamuru wanasarakasi wa Urusi wazuie uchaguzi wetu. Kupitia propaganda na hati zilizoibwa kutoka kwenye jengo la DNC, Urusi ilimpa Trump taarifa ya kuwa aliwatia moyo wote wakati alipokuwa akikataa habari kutoka RNC.",0
MNAMO Jumamosi (Siku ya 2),1
"Kama ungeshinda tena maombi ya fedha ama karibu na zoezi la mpira la Mediare na umempigia kura Donald Trump, kwa hakika umeamua upya aina fulani ya wajinga ambaye ametoka tu kuvunjiwa heshima.",0
"NYHEKINGTON (Wasimamizi) - Mbunge John McKater alipendekeza siku ya Alhamisi kwamba Halmashauri ya Utumishi ya Seneti yenye nguvu, kamati ya kikutanishizi yeye viti, huenda ikafikiria kutoa kilio cha chini cha polisi ili kufanya Halmashauri ya Usalama ya White House itoe ushahidi. Mratibu wa usalama wa kibunge Rob Joyce Joyce hakutokea kabla ya halmashauri ya Alhamisi, kama ilivyoombwa, ili kujadili vitisho vya mtandaoni vinavyokabili United States. Ruhusa yake isiyo na hatia ilitokana na watunga sheria katika vyama vyote viwili.",1
"Wakati huu, Rasley Dylan Marshall, alikuwa na umri wa miaka 10 gerezani kwa kuwa alikuwa na umri wa miaka 19 W.K. wakati wa kifungo cha gerezani. Alikuwa akijiruhusu tu kutumikia asilimia 75 ya kifungo cha siku 10 jela kwa kile alichokifanya na mwanamke aliyekuwa na umri wa miaka 19 kabla ya mwezi Julai. Aliamua kukaa na mwanamke wa Kanisa Motel na mwanamume mwingine, Marshall alikasirishwa na kushambuliwa na mwanamke huyo kwa kutupa kihalisi kando ya hadithi mbili za juu kwa sababu alikubali kufanya ngono na mwanamume mwingine katika siku zake za kuzaliwa.",0
KAMPALA (Wasimamizi) - Rais wa Irani Hassan Rouhani alisema siku ya Jumatano kwamba mashambulizi ya makombora ya Yemens Houtthis yakilenga mji mkuu wa Saudi Arabia na kuyalenga Saudia Riyadh yalikuwa ni mwitikio wa yale aliyoyaita uchokozi wa Saudia.  vizuri watu wa Yemeni waitikieje mashambulizi ya mabomu ya nchi yao. Kwa hiyo hawaruhusiwi kutumia silaha zao wenyewe?,1
Wenye mamlaka wa Marekani walitumia dawa za kulevya kama vile dawa za kulevya za kutibu magonjwa wakati wa majira ya baridi kali. Barua hiyo ilionyesha kwamba watu walio na tatizo la kupunguza matumizi ya mafuta walitumia mbinu za kutibu maradhi hayo wakati wa majira ya joto ya baridi kali.,1
"Kwa muda wa siku chache zilizopita, Rais Trump hajaweka siri kwamba amechoka kuwa na Jeff Sesssions kwenye ndege kama Attorney General. Kama kawaida, hali hiyo ilithibitishwa na twiti ya mapema kutoka kwa Rais mwenyewe, wakati huu ukifika Jumanne.",0
"Kwa sasa, kila mtu anajua njia ya ukatili ambayo Waziri wa Habari wa White House Seven Spicer alitibu American Urban Radio Correspondet April Ryan wakati wa Jumanne s White House Press anatoa maelezo mafupi. Ryan alikuwa akifanya vizuri, HERAY, na kuuliza juu ya wingu la Urusi likining'inia juu ya uangalizi wa serikali.",0
"Katika mahojiano na shirika la Fox Business ambalo lilirusha picha siku ya Jumanne, Donald Trump alijibu habari kwamba Shirika la Upelelezi la Marekani lilipata kibali cha kuangalia katika makala yake ya zamani Carter Page kwa kumtupa James Comey kwa sababu ya kutofunga Hillary Clinton. Hakika, Clinton hakufanya uhalifu wowote na hakushtakiwa kwa chochote, lakini kwa mujibu wa Trump yeye ni GUILTYD GUILY. Jim Comody, aliokoa maisha yake, na yaonekana alikuwa akisahau kwamba alikuwa amesaidiwa na hatia kwa sababu fulani.",0
"Nilikuwa na wasiwasi kuhusu picha, video na .gifs imesambazwa kwa Melania Trump na mume wake kwenye mkutano wa waandishi wa habari siku ya Jumatatu.",0
"Kwa upande mwingine, mahakama ya Urusi ilikubali kwamba serikali ya kigeni itiwe hatiani na serikali ya nchi hiyo, lakini kwa kuwa serikali ya Urusi ilikuwa na maoni yaliyo kinyume na yale ya serikali.",0
Donald Trump anaendelea kujichimba ndani ya shimo lenye kina kirefu ambapo Urusi ina wasiwasi.,0
"(Roreaters) - badala yake, zawadi iliyofungwa ilielekezwa kwa Katibu wa U.S. Treasury Steven Mnuchinsteins nyumbani katika mtaa wa Mosh Los Angeles ulioshukiwa kuwa bomu ilijazwa mbolea ya farasi, polisi waliiambia vyombo vya habari vya mahali hapo.",1
"Wakati Donald Trump Jr., Makamu wa Rais wa Shirika la Trump, analinganisha wakimbizi na wenye hisia za ubinafsi, CEIC, Marais na wasimamizi wengine wa makampuni 51 wanakutana pamoja ili kusaidia wakimbizi duniani kote.",0
"Ni kana kwamba National Seck Monica Crowley nin t tu mglagist on Team Trump, mbali na Melania, daktari wa mfumo wa neva Ben Carson Trump schop for HUD Katibu wa Wizara ya Sheria alikuwa na nafasi ya kusikiliza kesi hiyo.",0
"Wakati maofisa wa ngazi za juu waliposema siku ya Alhamisi, Katibu wa Serikali Rex Terson na mkuu wa Shirika la Upelelezi la Marekani, Mike Pompeo, ambaye pia alikuwa mkurugenzi wa serikali ya Marekani, alijiuzulu kuwa kiongozi wa serikali.",1
"Kipindi cha Seneti kinakaribia kumalizika kwa Bunge la 113, na tunaona mabadiliko makubwa katika muundo wake ukija Januari 2017.",0
"Ni nini kilichomfanya mwanamume aliyechukua video hiyo, katika video hii ilikuwa kwenye uwanja wa ndege wa ANA ambaye anatazama kurudi kutoka Japan, kwa mujibu wa ukurasa wa Twita.",0
"Simulizi la Star Trenak George Takei kipekee spean Donald Trump slowet mwana katika safu ambayo inatia ndani shairi kwa Trump Jr. kusoma wakati katika seli yake ya gereza. Kama ilivyojulikana na sasa, Trump Jr. alitoa taarifa za barua pepe akikubaliana na mwanasheria wa Urusi aliyejitolea kumpa Hillary Clinton fursa ya kutumia katika uchaguzi wa mwaka 2016, na kwamba habari hiyo ilikuwa imepokewa kutoka kwa serikali ya Urusi kupitia Arasgaov, Kirusi ni nani ambaye sasa ni wa karibu na marafiki wake.",0
"Katika miaka ya 1957, Larry King amekuwa katika biashara ya redio na uandishi wa habari na yeye ni rafiki wa muda mrefu wa Donald Trump, kwa hiyo yale aliyosema kuhusu yeye ni ya maana.",0
"Wakati mimi nilikuwa na umri wa miaka 37 na nilikuwa na fursa ya kuwa na heshima kwa Rais mpya, watu maarufu wamempindua Trump.",0
"Watu waliomuunga mkono Trump walitokana na mageuzi ya Sh. Baada ya kugundua kwamba wahamiaji wanapendwa sana na mke wao, Waziri wa Mambo ya Nje wa Marekani alikuwa na wasiwasi kuhusu namna gani?",0
"Wakati Donald Trump aliporuhusu blogu maarufu ya Nazi The Gateway Pundit kuwa na mleta - habari kwenye Ikulu ya White House, wengi walihoji uamuzi huo lakini kama Donald alikuwa akienda kupata msaada wa kuchekesha, tulilazimika tena kukubali kwamba kuingizwa kwa Lucian Wintrich ni jambo la mafanikio kabisa.",0
Donald Trump anafikiri hotuba yake ya kuzindua ilikuwa bora zaidi. George Will angle artance artance aspers.,0
"Si wazi tena kwamba Nyumba Swenger Paul Ryan alimkubali Donald Trump kuwa jourP nomine. Baada ya yote, Trump amemfanya Ryan kuwa hai kwa mwaka uliopita na nusu, kwa kuwa amelazimishwa mara kwa mara kujitetea, kutoa maoni yake kutoka kwa Trump tabia ya kutokuwa na udhuru.",0
"Shirika la Jeshi la Wahandisi limekataa kuwa na wasiwasi kwa ajili ya uwanja wa ndege wa Dakota Cypse Pipeline, bomba kubwa la mafuta ambalo lilikuwa limerekebishwa ili kupita katika eneo la Sioux, na chini ya Mto Missouri waandamanaji na polisi wamekuwa wakipigana mara kwa mara na Rother Rock huko North Dakota kwa sababu ya uwezekano wa kwamba bomba hilo litachafua ugavi wa maji kwa ajili ya Kea.",0
"Wakati Rais Asterisk alituhakikishia kuwa alikuwa akikusanya kikundi cha watu weupe wa hali ya juu zaidi ambao walimdharau yeye na kila kitu anachokitetea, alishindwa kutaja kwamba angejiandikisha tu kutoka kwenye kidimbwi cha watu wapumbavu sana ili kuendesha kijiko bila angalau watu wazima wawili kusimamia.",0
"Video ya abiria akiburutwa kwa nguvu kutoka kwa ndege ya United Airlines imekuwa na virusi, na sasa Bunge la Marekani linataka majibu.",0
"Habari za siku hiyo ni ushuhuda kwamba aliyekuwa Mkurugenzi wa Shirika la Upelelezi la Marekani James Comey alitoa maoni yake kwa Halmashauri ya Ujasusi ya hivi asubuhi, pamoja na mwanasheria wa smatiki ambao katika hayo kila aina ya madai bandia yalielekezwa mjini Comody. Na wakati ambapo wote tulikuwa tukisukumwa na tatizo la akili kwamba, Nyumba ilikuwa na shughuli nyingi za kutuchosha. Waliamua jinsi ya kufanya na Dod-F kisasi cha fedha ambacho kilipitishwa baada ya mgogoro wa mwaka 2008.",0
"Donald Trump alipuliza pembe yake mwenyewe baada ya mkutano wake wa kwanza wa waandishi wa habari katika miezi sita Jumatano, na Waamerika walimwambia mara moja afunge helo. Wakati wa mkutano huo, Trump alishambulia vyombo vya habari kwa kutumia taarifa zisizothibitishwa ambazo zilitia ndani madai ya kwamba alikuwa amepigwa picha ya video kwenye hoteli ya Ritzington.",0
"Kama vile ambavyo huenda tayari unajua, Trump amelishtua taifa wakati alipoenda kwenye Fox News na kumwambia Bill O Reilly kwamba Marekani ni mbaya kama Urusi. Huenda ikawa alishutumiwa kwa sababu ya jambo lisiloweza kujulikana kama jambo jingine la kizungu, arine & na chama chake mwenyewe.",0
"Kwa mujibu wa ripoti mpya kutoka kwa vyombo vya habari vilivyounganishwa, ambavyo havijafanywa na umma, hata kama ulimwengu mzima ungeacha kutoa gesi za kuongeza joto mara moja, bado tungehisi nusu ya kiwango cha joto kwa wastani katika miaka mia ijayo.",0
"Akijaribu kujisadikisha kwamba Steve Bannon ni mtu maarufu na pia kichapo chake, Breitbart, ni tovuti ya habari tu ambayo ina mashaka kwa vijana weupe, uzalendo mweupe, na watu wa jamii mbalimbali wenye ubaguzi wa rangi, na watu wa kawaida wasio na ubaguzi wa rangi.",0
